"ID","Total","pct_under_18","pct_18.24","pct_25.34","pct_35.44","pct_45.54","pct_55.64","pct_over_65","pct_less_than_9th_grade","pct_9th_to_12th_grade_no_diploma","pct_high_school_graduate","pct_college_no_degree","pct_associate_degree","pct_bachelor_degree","pct_graduate_professional_degree","pct_never_married","pct_married","pct_seperated_widowed_divorced","pct_below_poverty","pct_above_poverty","pct_white","pct_black","pct_native_american","pct_asian","pct_pacific_islander","pct_other","pct_two_or_more_races","pct_male","pct_female"
"NH_14",1326813,0.201449639097597,0.0966398429921926,0.116519057320059,0.120264875306467,0.157987598855302,0.149281775201178,0.157857211227204,0.0255351635985672,0.0528527741747056,0.285613505364521,0.187901050569954,0.0980184773178253,0.216602741961808,0.133476287012619,0.29631799479476,0.514925467157673,0.188756538047567,0.0916369968559321,0.908363003144068,0.934125607753316,0.0128194402677695,0.00176287087931758,0.0256057183642307,0.000329360655947748,0.0047120430686163,0.0206449590108026,0.493523955523499,0.506476044476501
"NJ_14",8938175,0.225123920710883,0.0892852288078942,0.128363787909724,0.131712122441102,0.149512624221387,0.129202214098516,0.146800101810493,0.0517021160975866,0.0576212427979362,0.282268680897353,0.170601137643358,0.0639011764329592,0.231068691863534,0.142836954267272,0.346696519082686,0.486481409208346,0.166822071708968,0.111034620576961,0.888965379423039,0.677280988568696,0.135604192130944,0.00170840244233303,0.0925796373420749,0.000290327723500603,0.0694995343009059,0.0230369174915461,0.488174711280547,0.511825288719453
"NM_14",2085572,0.239779782237199,0.101493499145558,0.1324605431987,0.117742278856832,0.126597403494101,0.129409102155188,0.152517390912421,0.0661999880625001,0.0918350412207695,0.263705196160784,0.234179537087046,0.079901908689772,0.150635963028689,0.113542365750439,0.344696837972628,0.452743465555139,0.202559696472233,0.213223011207392,0.786776988792608,0.731434349904966,0.0197916926387581,0.0951537515846971,0.0151354160872892,0.00028385498079184,0.10779776483382,0.0304031699696774,0.495201795958135,0.504798204041865
"NY_14",19746227,0.213978751485031,0.100340282728442,0.144121102223731,0.12699772974351,0.141155016601399,0.126762393646138,0.146644723571749,0.0666629885701304,0.0759241845335007,0.265879627865259,0.160840724239365,0.0859276469665453,0.195806940405678,0.148957887419521,0.384839075060721,0.443149193331984,0.172011731607295,0.159291373586449,0.840708626413551,0.639834232635936,0.156661624521991,0.00412797847406494,0.0816994051572485,0.000231639188590306,0.0884563922008999,0.0289887278212693,0.484867767396779,0.515132232603221
"NC_14",9943964,0.230347575675053,0.0997046047230259,0.128687714476842,0.132768984280313,0.137047258015013,0.124505579465091,0.146938283364662,0.0502901783670425,0.0852148556793617,0.266031486037769,0.219150976660392,0.0922242284788943,0.186110586155348,0.100977688621192,0.313947755490585,0.483802124863932,0.202250119645483,0.172175141155497,0.827824858844503,0.690791619921391,0.216652735267344,0.0111903059986943,0.0248111316573552,0.00058005037025476,0.0324066941513465,0.0235674626336137,0.486969079936331,0.513030920063669
"ND_14",739482,0.22654506803411,0.125907053856619,0.146038713585997,0.111154835411815,0.12341476871648,0.125382362248168,0.141557198146811,0.0329497755038112,0.0448741777174481,0.278569489401692,0.234729038320977,0.134645504855383,0.19812676203404,0.0761052521666493,0.319498626339173,0.521407538329568,0.159093835331259,0.115450467898303,0.884549532101697,0.884909977524808,0.0201627625824564,0.0536443077721973,0.0120340995453574,0.00023394754706673,0.00632875445244103,0.0226861505756732,0.508902177470175,0.491097822529825
"OH_14",11594163,0.227324732281235,0.0949670105552251,0.126561098028379,0.122303438376707,0.137859973160633,0.136003349271526,0.154980398326296,0.029642785327574,0.0767568654501582,0.339367047366452,0.204067344918078,0.0838944137163918,0.165670203857226,0.10060133936412,0.321316155475217,0.474032471946422,0.204651372578361,0.158364329476341,0.841635670523659,0.821298096292074,0.122407628735252,0.00196314300566587,0.0194440944119899,0.000277984706614872,0.00891724568647172,0.0256918071619314,0.489607227360871,0.510392772639129
"OK_14",3878051,0.245559689648228,0.102080400696123,0.136051846662151,0.122768885710889,0.126428198081975,0.122304219310164,0.144806759890471,0.0422363071839234,0.0850145362338604,0.316787126687577,0.240816479800465,0.0734871347907118,0.160402152667018,0.0812562626364439,0.282329894765543,0.500565773158397,0.21710433207606,0.165936209358809,0.834063790641191,0.729098456931072,0.0740717437702599,0.0747107245366294,0.0197661144734817,0.00128801813075692,0.0242356276387288,0.0768293145190716,0.495238974422977,0.504761025577023
"OR_14",3970239,0.216287986692993,0.091824950588617,0.13619834977189,0.131446746656813,0.127903635020461,0.136593288212624,0.159745043056602,0.0419103757357687,0.0612750763845229,0.242733322727658,0.261610938940799,0.0844035782140019,0.192235990588859,0.11583071740839,0.306925460100292,0.485302756765152,0.207771783134557,0.165520518303058,0.834479481696942,0.845855879205257,0.0178936331036998,0.011777880374456,0.0402723866245836,0.00355469784060859,0.0356406755361579,0.0450048473152372,0.494754346022998,0.505245653977002
"PA_14",12787209,0.21116242019662,0.0960464476650065,0.127936518438074,0.118727393913715,0.140810789907321,0.1384231695908,0.166893260288465,0.0348660917623194,0.0706742906681612,0.363514626309352,0.161976280257121,0.0791206322706125,0.175431051268983,0.11441702746345,0.336485122798228,0.477036036018125,0.186478841183647,0.135976572297723,0.864023427702277,0.814004604132145,0.110803303519947,0.00214018555573777,0.0312253440136937,0.000328218612834122,0.0188853564526864,0.022612987712956,0.489023836241356,0.510976163758644
"RI_14",1055173,0.201440901160284,0.11064252023128,0.13087995996865,0.119666632864943,0.1448947234245,0.134036788280216,0.158438474070129,0.0573228576427492,0.0849131595007928,0.287056515551661,0.184144290101134,0.0822473965759756,0.181034922183143,0.123280858444545,0.361174597992001,0.443636120407404,0.195189281600595,0.143351827146029,0.856648172853971,0.813360463165756,0.0669084595606597,0.00528728464431899,0.0338105694516444,0.000364869078340708,0.0543626495370901,0.0259057045621903,0.484896789436424,0.515103210563576
"SC_14",4832482,0.224249981686429,0.100956196008594,0.127995717314622,0.124811432303317,0.133830400196007,0.130559617190504,0.157596655300527,0.045472931180041,0.0931274492636914,0.303356190827828,0.206764084713283,0.0884790806546233,0.166798173158631,0.0960020902019026,0.323848378841653,0.465797942804205,0.210353678354142,0.179866565464281,0.820133434535719,0.673389988829757,0.273228746635787,0.00292913662171944,0.0142734106407432,0.00061231474840465,0.014385361394,0.0211810411295893,0.4865737730632,0.5134262269368
"SD_14",853175,0.24718609898321,0.10173059454391,0.130809036833006,0.113710551762534,0.124586397866792,0.130362469598851,0.151614850411697,0.0340619419321389,0.0494214096434126,0.306256840831845,0.219579900915951,0.113057347773489,0.200018722276629,0.0776038366265338,0.306398387602773,0.514075919995738,0.179525692401489,0.141735597842239,0.858264402157761,0.84949512116506,0.0173821314501714,0.0841691329445893,0.0129129428311894,0.000518064875318663,0.00793975444662584,0.0275828522870454,0.50093005538137,0.49906994461863
"TN_14",6549352,0.227860252434134,0.0964892404622625,0.130470006803727,0.129268055832088,0.136406319281663,0.128832745590709,0.150673379595416,0.0541661120618801,0.0879764017452367,0.332999478200699,0.205223507047228,0.066913924357858,0.162212239210517,0.0905083373765811,0.29830125586373,0.487466036229779,0.214232707906491,0.18339890487411,0.81660109512589,0.776321688008218,0.168767536086013,0.00261690011469837,0.0156516247714278,0.000520509509948465,0.0151326421300916,0.0209890993796027,0.487101472023492,0.512898527976508
"TX_14",26956958,0.263970289229222,0.102134447069287,0.144850542854279,0.135781938006507,0.128463419351694,0.109949127049128,0.114850236439883,0.0902647536079356,0.0879723111481068,0.251573161060044,0.225141749524576,0.0671301801603569,0.181698697931541,0.09621914656744,0.32427694424315,0.489632730039106,0.186090325717744,0.171741290049406,0.828258709950594,0.751785865452623,0.120002338542798,0.00451490112497115,0.0431039362824247,0.000743963766238015,0.0552277820071538,0.0246212128237912,0.496506950079456,0.503493049920544
"UT_14",2942902,0.307706134964739,0.113024150991097,0.148276429184526,0.131657799002481,0.104625638230563,0.0944757929417969,0.100234054684798,0.0297424700862422,0.0562087692273399,0.229866946984104,0.274139543177997,0.099024246598003,0.207558481264526,0.103459542661788,0.294241761631913,0.562634368000411,0.143123870367675,0.117297417800358,0.882702582199642,0.872614174715978,0.0113901176457796,0.0111706064286205,0.0224472306587171,0.00863943141837547,0.0470657874438225,0.0266726516887073,0.502744230015135,0.497255769984865
"VT_14",626562,0.194410130202598,0.10609165573399,0.116342835984308,0.115375653167604,0.143642608393104,0.153914536789655,0.170222579728742,0.0277357573600378,0.0522292877368069,0.306544461404722,0.18699276031934,0.0776309154670883,0.208707238996165,0.140159578715841,0.307002560295722,0.500526451339232,0.192470988365047,0.121546511492658,0.878453488507342,0.944604045569313,0.0098378133369084,0.00401077626795114,0.0158531797332108,0.000582544105770858,0.00458374430622987,0.0205278966806158,0.492395006400005,0.507604993599995
"VA_14",8326289,0.224294040238094,0.100339659120648,0.139996461809096,0.132180254612829,0.140668549938634,0.124783081634567,0.137737952646131,0.0477641667385403,0.0669353110587298,0.245830247212711,0.199299343178688,0.0727103948841382,0.208751630494221,0.158708906432972,0.319663786924476,0.499003268393685,0.181332944681839,0.117990049874386,0.882009950125614,0.68934443663918,0.192336465861322,0.0025501156637729,0.0613563857800276,0.000546822239775727,0.0210025138450035,0.0328632599709186,0.49153602523285,0.50846397476715
"WA_14",7061530,0.226955489815946,0.0955023911248695,0.143418919129424,0.130902651408406,0.133602491244815,0.12906551413079,0.140552543145749,0.0404570273408794,0.0553863279718356,0.227971083193088,0.244670898679983,0.100282287494325,0.210197170687581,0.121035204632307,0.308871065690012,0.505475551159464,0.185653383150524,0.13187552514193,0.86812447485807,0.776743425291686,0.0355922866574241,0.0135399835446426,0.0784675558979428,0.00642339549644341,0.0349996388884562,0.0542337142234048,0.499834596751695,0.500165403248304
"WV_14",1850326,0.207098640996235,0.0922950874602638,0.118583968446641,0.123044803996701,0.135640422282344,0.145500846877793,0.177836229940021,0.0495414047132333,0.0986022293362132,0.411091140509893,0.184153199367455,0.0651074169784395,0.117587071392757,0.0739175377020095,0.277409608086899,0.493560565273713,0.229029826639388,0.182807207566975,0.817192792433025,0.935761590119795,0.0369010650015187,0.00200829475454596,0.00629186424446287,0.00016213359159413,0.00225473781376903,0.0166203144743143,0.494337754536228,0.505662245463772
"WI_14",5757564,0.225703439857551,0.0972459880602282,0.127153254397172,0.120434614361212,0.141959863581195,0.135403792298271,0.152099047444371,0.0295082656903433,0.0568493561837604,0.319296119555832,0.206747436355903,0.103338188612992,0.188946482983519,0.0953141506176501,0.316729241414659,0.506018281223304,0.177252477362037,0.131751913005583,0.868248086994417,0.862566529872703,0.0632065922324094,0.00880632850976559,0.0260974953990959,0.000240379438248537,0.0183492532605803,0.0207334212871972,0.496387361043664,0.503612638956336
"WY_14",584153,0.235835474610248,0.098308148721311,0.14303615662335,0.121747213486878,0.124058251862098,0.139495988208569,0.137518766487547,0.0215162406610414,0.0526349617700444,0.274471542207208,0.278734169404723,0.106979602120516,0.178827237622184,0.0868362462142831,0.26990595010006,0.524835950803356,0.205258099096584,0.111854971244359,0.888145028755641,0.910172506175608,0.0108190833565864,0.0258031714294029,0.00948552862007043,0.00143284379263652,0.0202138823219259,0.0220729843037697,0.508738292878749,0.491261707121251
"AL_15",4858979,0.228115412723537,0.0963821823473615,0.128519180675611,0.125992106572183,0.132539366809365,0.131660169759943,0.156791581111999,0.0483905562400449,0.102993920028078,0.310172101349927,0.215699160210733,0.0811796291083073,0.153743831978776,0.0878208010841337,0.311931939671727,0.466073200169031,0.221994860159242,0.184956589834372,0.815043410165628,0.685311255718537,0.268224662012328,0.00421961074538499,0.0122233498024997,0.000915418650708307,0.0111350553274669,0.0179706477430752,0.484219009796091,0.515780990203909
"AK_15",738432,0.252414575749697,0.111747594903796,0.160851642399029,0.124122464898596,0.126384013693881,0.128319195267811,0.0961605130871902,0.0258155617509685,0.0479103260117183,0.272727853587577,0.275441245689775,0.0811738722064734,0.187145251670312,0.109785889083176,0.357171667933933,0.471505392031499,0.171322940034568,0.103406796944913,0.896593203055087,0.651805447217889,0.0354480845900503,0.13695641575663,0.0640478744149766,0.00915724128965159,0.0168830711561796,0.085701865574623,0.526378867654706,0.473621132345294
"AZ_15",6828065,0.237479871676676,0.098063360556761,0.133970751596536,0.123794076359847,0.123456938385912,0.119205514300171,0.164029487124097,0.0598013557113429,0.0792727896293416,0.244849517980566,0.254698416602857,0.084220823045594,0.173890456019611,0.103266641010687,0.335123557186105,0.463536091598753,0.201340351215141,0.173725157212437,0.826274842787563,0.774156953690394,0.0440366340976543,0.0451766349617351,0.031862028261301,0.00165259118066392,0.070536967647496,0.0325781901607556,0.496097357011101,0.5039026429889
