"ID","Total","pct_under_18","pct_18.24","pct_25.34","pct_35.44","pct_45.54","pct_55.64","pct_over_65","pct_less_than_9th_grade","pct_9th_to_12th_grade_no_diploma","pct_high_school_graduate","pct_college_no_degree","pct_associate_degree","pct_bachelor_degree","pct_graduate_professional_degree","pct_never_married","pct_married","pct_seperated_widowed_divorced","pct_below_poverty","pct_above_poverty","pct_white","pct_black","pct_native_american","pct_asian","pct_pacific_islander","pct_other","pct_two_or_more_races","pct_male","pct_female","hasWoman","Winning_Party"
"AK_14",736732,0.253510095937193,0.11512191678928,0.154430647779654,0.126345808245061,0.130795187395145,0.12491923793184,0.0948771059218277,0.0271418405715158,0.0443470801829091,0.283752088040606,0.282831952772122,0.0818791398025149,0.184100148554549,0.0959477500757822,0.346577483105602,0.480806446605425,0.172616070288973,0.112337210873833,0.887662789126167,0.656390654946439,0.0336485994907239,0.140177160758593,0.059607835685161,0.0113949170118849,0.0135286644261414,0.0852521676810563,0.523368063284885,0.476631936715115,0,"Republican"
"AR_14",2966369,0.238048604202646,0.0983744773492441,0.127532683897384,0.126271209010073,0.128410524786363,0.124601153801162,0.156761346953127,0.0562960840554883,0.0903890136932576,0.348903228690712,0.227625895771926,0.0629293431158283,0.138391110813071,0.0754653238597165,0.282409732451639,0.495752214173059,0.221838053375302,0.188660828012221,0.811339171987779,0.78293428767628,0.157846512015194,0.00576158933699752,0.0123231465808873,0.00240967998249712,0.0169854121318015,0.0217393722763419,0.491098039387548,0.508901960612452,0,"Republican"
"CO_14",5355866,0.232855900427681,0.0978848238548164,0.149123409734299,0.135325641082133,0.132803920038328,0.125122622560012,0.126883682302731,0.0413345039410366,0.0532074121005015,0.218670411718575,0.221211378106009,0.0821961337025937,0.240526405210488,0.142853755220796,0.316175175509903,0.502650661905492,0.181174162584605,0.120444539576781,0.879555460423219,0.844005619259332,0.0402261744412575,0.0104154958320466,0.029492522777829,0.00124704389542233,0.0401970474989479,0.034416096295165,0.502738305999441,0.497261694000559,0,"Democratic"
"GA_14",10097343,0.246740256322876,0.101958901465465,0.136189490641251,0.137160439137306,0.137692559319813,0.116575320854209,0.12368303225908,0.0536742854153818,0.0898520894689016,0.28434473651878,0.211271867560528,0.0703336836765602,0.182429830995887,0.10809350636396,0.344129325976043,0.462560763852088,0.193309910171868,0.183020643924144,0.816979356075856,0.598565087865194,0.313312125774077,0.00250570867999631,0.0368104757855606,0.000657400664709518,0.0280148946113844,0.0201343066190779,0.487448925920413,0.512551074079587,0,"Republican"
"IL_14",12880580,0.23172357145408,0.0975709168375958,0.137994251811642,0.13057626287015,0.13733807018007,0.125994636887469,0.138802289958993,0.0522394987612101,0.0660446788522291,0.26688976922995,0.20925270248809,0.0775976504894736,0.201065715824239,0.126909984354808,0.351620187202253,0.474155172975139,0.174224639822607,0.14353776787629,0.85646223212371,0.721275361823769,0.142673311294988,0.00217342697300898,0.0515080842632863,0.000452231188347109,0.0592814143462484,0.0226361701103522,0.490708104759258,0.509291895240742,0,"Democratic"
"IA_14",3107126,0.233524807169069,0.102603177341376,0.125580359470456,0.117714247829023,0.131744576821152,0.130928710325877,0.157904121043047,0.0307407547458858,0.0479848589299444,0.317486403966774,0.2138530707304,0.113396104393489,0.186133064175992,0.0904057430575149,0.289668994119384,0.530438311850435,0.179892694030182,0.12240715614753,0.877592843852469,0.913306380236913,0.0314998490566524,0.00309514322882303,0.0220200275109539,0.000829061969163787,0.00981517968695187,0.0194343583105416,0.497180030677868,0.502819969322132,1,"Republican"
"KY_14",4413457,0.230047103664995,0.097649756188856,0.127543102832995,0.126761176102996,0.138997389121498,0.131039908171757,0.147961563916902,0.0659137410222026,0.0894657252119099,0.338227765680624,0.207060169231334,0.077000021232274,0.130414356252618,0.0919182213690368,0.28363045957206,0.496225754302797,0.220143786125143,0.191221836575595,0.808778163424405,0.874203827067988,0.0793348615382454,0.00238497848738529,0.0123581129259898,0.000600436347289664,0.00976422790569841,0.0213535557274037,0.492620184132303,0.507379815867697,0,"Republican"
"LA_14",4649676,0.239755200147279,0.101986460992121,0.142040864782836,0.124383290362597,0.129750976197051,0.126338265289883,0.135744942228233,0.0569443863601909,0.107235366688797,0.337678325918878,0.21498270976983,0.0539310115895511,0.151554160371786,0.0776740393009676,0.355321599035714,0.432541420707394,0.212136980256892,0.198410764574723,0.801589235425277,0.62781621773216,0.323072833461944,0.0055937230895228,0.0169205338178402,0.000605633596835564,0.00908407381503571,0.016906984486661,0.488661145421745,0.511338854578254,0,"Republican"
"ME_14",1330089,0.193950931103107,0.0847386904184607,0.114490834823835,0.117420713952224,0.151771798729258,0.15526028709357,0.182366743879545,0.0309180566745917,0.0518559902106197,0.323415401388566,0.202728351992429,0.0973789017591074,0.193755100807061,0.0999481971676254,0.286711500504604,0.495956916646572,0.217331582848824,0.14125945028203,0.85874054971797,0.947514038534264,0.0124480391913624,0.00625672417409662,0.0108616791808668,2.7065857998976e-05,0.00221564120897173,0.0206768118524399,0.486901252472579,0.513098747527421,1,"Democratic"
"MA_14",6745408,0.206167662504625,0.103829449604827,0.137681071330304,0.124433540565671,0.146035792052905,0.131294207852216,0.150558276089452,0.0495319325938246,0.0535645034076717,0.249450890145586,0.157041658439598,0.0785965648057055,0.23160973463325,0.180204715974365,0.370976616721916,0.458094225368698,0.170929157909386,0.116324601300956,0.883675398699044,0.792749675038189,0.0707929008890196,0.00231253617275634,0.0612385492471323,0.000197022922853592,0.041499046462423,0.0312102692676262,0.484726646631308,0.515273353368692,0,"Democratic"
"MI_14",9909877,0.224385832437678,0.101486224299252,0.120719157260983,0.120075556941827,0.141239997227009,0.137594139664902,0.154499092168349,0.0321718727195842,0.0692557845378919,0.296510678427219,0.235910051979448,0.0926193674898305,0.165460349298895,0.108071895547131,0.331685612611653,0.47628602447178,0.192028362916567,0.16195710713986,0.83804289286014,0.788767206696915,0.138770037206314,0.00562358140267533,0.0283963161197662,0.000228055302805474,0.0122967217453859,0.025918081526138,0.490950291310376,0.509049708689624,0,"Democratic"
"MN_14",5457173,0.235123203900628,0.0918940997472501,0.137612093294459,0.12315552393153,0.13906595960949,0.130615063880145,0.142534055636499,0.029615668318456,0.0445849692164888,0.256870164677013,0.216186536832524,0.110059051082031,0.22711372350196,0.115569886371527,0.319853683688882,0.51651723048489,0.163629085826229,0.114645670590742,0.885354329409259,0.844202483593612,0.0572516209399995,0.0104328743105634,0.0458757675448442,0.000438322186230856,0.0155884741055488,0.0262104573192017,0.497111416478825,0.502888583521175,0,"Democratic"
